"library_ID","Clade","Profile","Count","Count_sum","Count_freq","fastq_fwd_file_name","fastq_rev_file_name","host_genus","host_species","coral_tag","site_name","sequencing_run","expedition","sample_name","sra_accession","pub.name","lat","lon","level","continous.pressure.2km","expedition_class"
"378-15C_S118_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",21024,21024,1,"378-15C_S118_L001_R1_001.fastq.gz","378-15C_S118_L001_R2_001.fastq.gz","Montipora","aequituberculata","76",8,"Bleaching3_run","2015c","KI15c_378","SAMN49903534","M1",1.886,-157.552,3,1212.82819,"2_during"
"24-15C_S81_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",30413,30413,1,"24-15C_S81_L001_R1_001.fastq.gz","24-15C_S81_L001_R2_001.fastq.gz","Montipora","aequituberculata","653",19,"Bleaching3_run","2015c","KI15c_24","SAMN49903562","VL2",1.80255,-157.27339,1,0,"2_during"
"334-15B_S312_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",1738,1738,1,"334-15B_S312_L001_R1_001.fastq.gz","334-15B_S312_L001_R2_001.fastq.gz","Montipora","aequituberculata","838",5,"Bleaching3_run","2015b","KI15b_334","SAMN49903472","VL3",1.84,-157.481,1,0,"1_before"
"309_S308_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",19525,19525,1,"309_S308_L001_R1_001.fastq.gz","309_S308_L001_R2_001.fastq.gz","Montipora","aequituberculata","456",27,"run2","2015b","KI15b_142","SAMN49903738","VH1",2.00973,-157.48941,5,7276,"1_before"
"15b-124_S176_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",5592,5592,1,"15b-124_S176_L001_R1_001.fastq.gz","15b-124_S176_L001_R2_001.fastq.gz","Montipora","aequituberculata","678",19,"Shedd_2021","2015b","KI15b_124","SAMN49904040","VL2",1.80255,-157.27339,1,0,"1_before"
"c-105_S105_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",2915,2915,1,"c-105_S105_L001_R1_001.fastq.gz","c-105_S105_L001_R2_001.fastq.gz","Montipora","aequituberculata","324",34,"run3","2015c","KI15c_485","SAMN49903810","M3",1.90992,-157.53456,3,1212.82819,"2_during"
"c-011_S11_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",2254,2254,1,"c-011_S11_L001_R1_001.fastq.gz","c-011_S11_L001_R2_001.fastq.gz","Montipora","aequituberculata","324",34,"run3","2014","KI14_324","SAMN49903804","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"293-15C_S163_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",19704,19704,1,"293-15C_S163_L001_R1_001.fastq.gz","293-15C_S163_L001_R2_001.fastq.gz","Montipora","aequituberculata","832",5,"Bleaching3_run","2015c","KI15c_293","SAMN49903526","VL3",1.84,-157.481,1,0,"2_during"
"122_S122_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",15492,15492,1,"122_S122_L001_R1_001.fastq.gz","122_S122_L001_R2_001.fastq.gz","Montipora","aequituberculata","7",35,"run2","2014","KI14_7","SAMN49903670","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"335-15C_S148_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",21851,21851,1,"335-15C_S148_L001_R1_001.fastq.gz","335-15C_S148_L001_R2_001.fastq.gz","Montipora","aequituberculata","385",30,"Bleaching3_run","2015c","KI15c_335","SAMN49903585","VH3",2.02572,-157.498,5,5085.684783,"2_during"
"442-15C_S225_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",14162,14162,1,"442-15C_S225_L001_R1_001.fastq.gz","442-15C_S225_L001_R2_001.fastq.gz","Montipora","aequituberculata","744",32,"Bleaching3_run","2015c","KI15c_442","SAMN49903597","VH2",1.984,-157.482,5,4860.745702,"2_during"
"39-15C_S66_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",22257,22257,1,"39-15C_S66_L001_R1_001.fastq.gz","39-15C_S66_L001_R2_001.fastq.gz","Montipora","aequituberculata","671b",19,"Bleaching3_run","2015c","KI15c_39","SAMN49903568","VL2",1.80255,-157.27339,1,0,"2_during"
"PLATE4B2_S298_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",21869,21869,1,"PLATE4B2_S298_L001_R1_001.fastq.gz","PLATE4B2_S298_L001_R2_001.fastq.gz","Montipora","aequituberculata","137",30,"SheddRun_Dec2020","2015c","KI15c_324","SAMN49904128","VH3",2.02572,-157.498,5,5085.684783,"2_during"
"185-15C_S47_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18282,18282,1,"185-15C_S47_L001_R1_001.fastq.gz","185-15C_S47_L001_R2_001.fastq.gz","Montipora","aequituberculata","21",38,"Bleaching3_run","2015c","KI15c_185","SAMN49903632","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"229_S228_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",12111,12111,1,"229_S228_L001_R1_001.fastq.gz","229_S228_L001_R2_001.fastq.gz","Montipora","aequituberculata","137",30,"run2","2015a","KI15a_133","SAMN49903703","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"291_S290_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",26937,26937,1,"291_S290_L001_R1_001.fastq.gz","291_S290_L001_R2_001.fastq.gz","Montipora","aequituberculata","428",30,"run2","2015b","KI15b_59","SAMN49903759","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"PLATE4B5_S322_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",13395,13395,1,"PLATE4B5_S322_L001_R1_001.fastq.gz","PLATE4B5_S322_L001_R2_001.fastq.gz","Montipora","aequituberculata","428",30,"SheddRun_Dec2020","2015c","KI15c_339","SAMN49904130","VH3",2.02572,-157.498,5,5085.684783,"2_during"
"235_S234_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",17515,17515,1,"235_S234_L001_R1_001.fastq.gz","235_S234_L001_R2_001.fastq.gz","Montipora","aequituberculata","147",30,"run2","2015a","KI15a_141","SAMN49903706","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"150-15C_S61_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",25925,25925,1,"150-15C_S61_L001_R1_001.fastq.gz","150-15C_S61_L001_R2_001.fastq.gz","Montipora","aequituberculata","170",3,"Bleaching3_run","2015c","KI15c_150","SAMN49903507","L1",2.0519,-157.45602,2,808.5521265,"2_during"
"150-KI13_S119_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",4102,4102,1,"150-KI13_S119_L001_R1_001.fastq.gz","150-KI13_S119_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-150",27,"run10_shedd2024","2013","KI13_150","SAMN49904205","VH1",2.00973,-157.48941,5,7276,"1_before"
"74-KI13_S262_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",23813,23813,1,"74-KI13_S262_L001_R1_001.fastq.gz","74-KI13_S262_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-74",30,"run10_shedd2024","2013","KI13_74","SAMN49904215","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"336_S335_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",45093,45093,1,"336_S335_L001_R1_001.fastq.gz","336_S335_L001_R2_001.fastq.gz","Montipora","aequituberculata","730",27,"run2","2015b","KI15b_208","SAMN49903743","VH1",2.00973,-157.48941,5,7276,"1_before"
"15c-193_S361_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",7185,7185,1,"15c-193_S361_L001_R1_001.fastq.gz","15c-193_S361_L001_R2_001.fastq.gz","Montipora","aequituberculata","33",38,"Shedd_2021","2015c","KI15c_193","SAMN49904076","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"119_S119_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",23987,23987,1,"119_S119_L001_R1_001.fastq.gz","119_S119_L001_R2_001.fastq.gz","Montipora","aequituberculata","2",35,"run2","2014","KI14_2","SAMN49903680","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"15c-4_S319_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",6129,6129,1,"15c-4_S319_L001_R1_001.fastq.gz","15c-4_S319_L001_R2_001.fastq.gz","Montipora","aequituberculata","2",35,"Shedd_2021","2015c","KI15c_4","SAMN49904075","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"134_S134_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",19408,19408,1,"134_S134_L001_R1_001.fastq.gz","134_S134_L001_R2_001.fastq.gz","Montipora","aequituberculata","69",8,"run2","2014","KI14_69","SAMN49903650","M1",1.886,-157.552,3,1212.82819,"1_before"
"15b-304_S120_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",4707,4707,1,"15b-304_S120_L001_R1_001.fastq.gz","15b-304_S120_L001_R2_001.fastq.gz","Montipora","aequituberculata","808",5,"Shedd_2021","2015b","KI15b_304","SAMN49904036","VL3",1.84,-157.481,1,0,"1_before"
"293-KI13_S142_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",10317,10317,1,"293-KI13_S142_L001_R1_001.fastq.gz","293-KI13_S142_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-293",20,"run10_shedd2024","2013","KI13_293","SAMN49904191","VL5",1.864,-157.343,1,0,"1_before"
"431-15C_S201_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",9762,9762,1,"431-15C_S201_L001_R1_001.fastq.gz","431-15C_S201_L001_R2_001.fastq.gz","Montipora","aequituberculata","737",32,"Bleaching3_run","2015c","KI15c_431","SAMN49903596","VH2",1.984,-157.482,5,4860.745702,"2_during"
"92-15C_S43_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",30339,30339,1,"92-15C_S43_L001_R1_001.fastq.gz","92-15C_S43_L001_R2_001.fastq.gz","Montipora","aequituberculata","730",27,"Bleaching3_run","2015c","KI15c_92","SAMN49903581","VH1",2.00973,-157.48941,5,7276,"2_during"
"230-15C_S137_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18037,18037,1,"230-15C_S137_L001_R1_001.fastq.gz","230-15C_S137_L001_R2_001.fastq.gz","Montipora","aequituberculata","105",35,"Bleaching3_run","2015c","KI15c_230","SAMN49903621","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"15c-453_S309_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",16733,16733,1,"15c-453_S309_L001_R1_001.fastq.gz","15c-453_S309_L001_R2_001.fastq.gz","Montipora","aequituberculata","748",32,"Shedd_2021","2015c","KI15c_453","SAMN49904067","VH2",1.984,-157.482,5,4860.745702,"2_during"
"343_S342_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",22405,22405,1,"343_S342_L001_R1_001.fastq.gz","343_S342_L001_R2_001.fastq.gz","Montipora","aequituberculata","324",34,"run2","2015b","KI15b_253","SAMN49903767","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"303_S302_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",13821,13821,1,"303_S302_L001_R1_001.fastq.gz","303_S302_L001_R2_001.fastq.gz","Montipora","aequituberculata","147b",30,"run2","2015b","KI15b_130","SAMN49903766","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"233_S232_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",21920,21920,1,"233_S232_L001_R1_001.fastq.gz","233_S232_L001_R2_001.fastq.gz","Montipora","aequituberculata","143",30,"run2","2015a","KI15a_138","SAMN49903705","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"237_S236_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18114,18114,1,"237_S236_L001_R1_001.fastq.gz","237_S236_L001_R2_001.fastq.gz","Montipora","aequituberculata","385",30,"run2","2015a","KI15a_144","SAMN49903708","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"462-15C_S202_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",14663,14663,1,"462-15C_S202_L001_R1_001.fastq.gz","462-15C_S202_L001_R2_001.fastq.gz","Montipora","aequituberculata","751",32,"Bleaching3_run","2015c","KI15c_462","SAMN49903600","VH2",1.984,-157.482,5,4860.745702,"2_during"
"227-15C_S113_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",29076,29076,1,"227-15C_S113_L001_R1_001.fastq.gz","227-15C_S113_L001_R2_001.fastq.gz","Montipora","aequituberculata","102",35,"Bleaching3_run","2015c","KI15c_227","SAMN49903620","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"KI14FSYM162_S82_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18569,18569,1,"KI14FSYM162_S82_L001_R1_001.fastq.gz","KI14FSYM162_S82_L001_R2_001.fastq.gz","Montipora","aequituberculata","162",3,"run5","2014","KI14_162","SAMN49903840","L1",2.0519,-157.45602,2,808.5521265,"1_before"
"368_S363_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",21200,21200,1,"368_S363_L001_R1_001.fastq.gz","368_S363_L001_R2_001.fastq.gz","Montipora","aequituberculata","784",34,"run2","2015b","KI15b_280","SAMN49903777","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"886-KI13_S231_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",10962,10962,1,"886-KI13_S231_L001_R1_001.fastq.gz","886-KI13_S231_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-886",15,"run10_shedd2024","2013","KI13_886","SAMN49904173","VL1",1.82843,-157.32182,1,0,"1_before"
"325_S324_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",14535,14535,1,"325_S324_L001_R1_001.fastq.gz","325_S324_L001_R2_001.fastq.gz","Montipora","aequituberculata","76",8,"run2","2015b","KI15b_172","SAMN49903729","M1",1.886,-157.552,3,1212.82819,"1_before"
"153_S153_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",13965,13965,1,"153_S153_L001_R1_001.fastq.gz","153_S153_L001_R2_001.fastq.gz","Montipora","aequituberculata","133",30,"run2","2014","KI14_133","SAMN49903661","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"302_S301_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",15517,15517,1,"302_S301_L001_R1_001.fastq.gz","302_S301_L001_R2_001.fastq.gz","Montipora","aequituberculata","133",30,"run2","2015b","KI15b_129","SAMN49903749","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"135_S135_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18256,18256,1,"135_S135_L001_R1_001.fastq.gz","135_S135_L001_R2_001.fastq.gz","Montipora","aequituberculata","76",8,"run2","2014","KI14_76","SAMN49903648","M1",1.886,-157.552,3,1212.82819,"1_before"
"258_S257_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",10718,10718,1,"258_S257_L001_R1_001.fastq.gz","258_S257_L001_R2_001.fastq.gz","Montipora","aequituberculata","634",35,"run2","2015b","KI15b_9","SAMN49903797","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"218_S217_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",15674,15674,1,"218_S217_L001_R1_001.fastq.gz","218_S217_L001_R2_001.fastq.gz","Montipora","aequituberculata","69",8,"run2","2015a","KI15a_118","SAMN49903687","M1",1.886,-157.552,3,1212.82819,"1_before"
"324_S323_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",15200,15200,1,"324_S323_L001_R1_001.fastq.gz","324_S323_L001_R2_001.fastq.gz","Montipora","aequituberculata","69",8,"run2","2015b","KI15b_170","SAMN49903736","M1",1.886,-157.552,3,1212.82819,"1_before"
"384-15C_S142_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",19190,19190,1,"384-15C_S142_L001_R1_001.fastq.gz","384-15C_S142_L001_R2_001.fastq.gz","Montipora","aequituberculata","697",8,"Bleaching3_run","2015c","KI15c_384","SAMN49903537","M1",1.886,-157.552,3,1212.82819,"2_during"
"117-15C_S28_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",28309,28309,1,"117-15C_S28_L001_R1_001.fastq.gz","117-15C_S28_L001_R2_001.fastq.gz","Montipora","aequituberculata","598",15,"Bleaching3_run","2015c","KI15c_117","SAMN49903548","VL1",1.82843,-157.32182,1,0,"2_during"
"119-15C_S44_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",22019,22019,1,"119-15C_S44_L001_R1_001.fastq.gz","119-15C_S44_L001_R2_001.fastq.gz","Montipora","aequituberculata","576",15,"Bleaching3_run","2015c","KI15c_119","SAMN49903543","VL1",1.82843,-157.32182,1,0,"2_during"
"KI14FSYM409_S261_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",11158,11158,1,"KI14FSYM409_S261_L001_R1_001.fastq.gz","KI14FSYM409_S261_L001_R2_001.fastq.gz","Montipora","aequituberculata","409",25,"run5","2014","KI14_409","SAMN49903917","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"KI14FSYM337_S250_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",8205,8205,1,"KI14FSYM337_S250_L001_R1_001.fastq.gz","KI14FSYM337_S250_L001_R2_001.fastq.gz","Montipora","aequituberculata","337",34,"run5","2014","KI14_337","SAMN49903973","M3",1.90992,-157.53456,3,1212.82819,"1_before"
"330_S329_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18361,18361,1,"330_S329_L001_R1_001.fastq.gz","330_S329_L001_R2_001.fastq.gz","Montipora","aequituberculata","697",8,"run2","2015b","KI15b_180","SAMN49903733","M1",1.886,-157.552,3,1212.82819,"1_before"
"212_S211_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",9414,9414,1,"212_S211_L001_R1_001.fastq.gz","212_S211_L001_R2_001.fastq.gz","Montipora","aequituberculata","105",35,"run2","2015a","KI15a_108","SAMN49903712","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"352-15C_S117_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",20454,20454,1,"352-15C_S117_L001_R1_001.fastq.gz","352-15C_S117_L001_R2_001.fastq.gz","Montipora","aequituberculata","446",30,"Bleaching3_run","2015c","KI15c_352","SAMN49903590","VH3",2.02572,-157.498,5,5085.684783,"2_during"
"250_S249_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",13609,13609,1,"250_S249_L001_R1_001.fastq.gz","250_S249_L001_R2_001.fastq.gz","Montipora","aequituberculata","41",27,"run2","2015a","KI15a_165","SAMN49903688","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM380_S208_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",15395,15395,1,"KI14FSYM380_S208_L001_R1_001.fastq.gz","KI14FSYM380_S208_L001_R2_001.fastq.gz","Montipora","aequituberculata","380",25,"run5","2014","KI14_380","SAMN49903908","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"201_S200_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",19102,19102,1,"201_S200_L001_R1_001.fastq.gz","201_S200_L001_R2_001.fastq.gz","Montipora","aequituberculata","634",35,"run2","2015a","KI15a_90","SAMN49903715","M2",1.89417,-157.54283,3,1212.82819,"1_before"
"299_S298_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",13025,13025,1,"299_S298_L001_R1_001.fastq.gz","299_S298_L001_R2_001.fastq.gz","Montipora","aequituberculata","446",30,"run2","2015b","KI15b_73","SAMN49903764","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"523-15C_S283_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",13311,13311,1,"523-15C_S283_L001_R1_001.fastq.gz","523-15C_S283_L001_R2_001.fastq.gz","Montipora","aequituberculata","363",34,"Bleaching3_run","2015c","KI15c_523","SAMN49903609","M3",1.90992,-157.53456,3,1212.82819,"2_during"
"KI14FSYM390_S239_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",11050,11050,1,"KI14FSYM390_S239_L001_R1_001.fastq.gz","KI14FSYM390_S239_L001_R2_001.fastq.gz","Montipora","aequituberculata","390",25,"run5","2014","KI14_390","SAMN49903909","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"15c-376_S327_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",4649,4649,1,"15c-376_S327_L001_R1_001.fastq.gz","15c-376_S327_L001_R2_001.fastq.gz","Montipora","aequituberculata","69",8,"Shedd_2021","2015c","KI15c_376","SAMN49904049","M1",1.886,-157.552,3,1212.82819,"2_during"
"171_S171_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",19171,19171,1,"171_S171_L001_R1_001.fastq.gz","171_S171_L001_R2_001.fastq.gz","Montipora","aequituberculata","456",27,"run2","2014","KI14_456","SAMN49903656","VH1",2.00973,-157.48941,5,7276,"1_before"
"188-15C_S63_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",18798,18798,1,"188-15C_S63_L001_R1_001.fastq.gz","188-15C_S63_L001_R2_001.fastq.gz","Montipora","aequituberculata","26",38,"Bleaching3_run","2015c","KI15c_188","SAMN49903633","L2",2.04572,-157.43373,2,808.5521265,"2_during"
"289-15C_S147_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",17755,17755,1,"289-15C_S147_L001_R1_001.fastq.gz","289-15C_S147_L001_R2_001.fastq.gz","Montipora","aequituberculata","828b",5,"Bleaching3_run","2015c","KI15c_289","SAMN49903532","VL3",1.84,-157.481,1,0,"2_during"
"221-15B_S309_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",12117,12117,1,"221-15B_S309_L001_R1_001.fastq.gz","221-15B_S309_L001_R2_001.fastq.gz","Montipora","aequituberculata","744",32,"Bleaching3_run","2015b","KI15b_221","SAMN49903493","VH2",1.984,-157.482,5,4860.745702,"1_before"
"219_S218_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",10857,10857,1,"219_S218_L001_R1_001.fastq.gz","219_S218_L001_R2_001.fastq.gz","Montipora","aequituberculata","76",8,"run2","2015a","KI15a_120","SAMN49903684","M1",1.886,-157.552,3,1212.82819,"1_before"
"8-15C_S17_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",22366,22366,1,"8-15C_S17_L001_R1_001.fastq.gz","8-15C_S17_L001_R2_001.fastq.gz","Montipora","aequituberculata","634",35,"Bleaching3_run","2015c","KI15c_8","SAMN49903625","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"15c-48_S295_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",6465,6465,1,"15c-48_S295_L001_R1_001.fastq.gz","15c-48_S295_L001_R2_001.fastq.gz","Montipora","aequituberculata","678",19,"Shedd_2021","2015c","KI15c_48","SAMN49904054","VL2",1.80255,-157.27339,1,0,"2_during"
"KI14FSYM143_S7_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",20182,20182,1,"KI14FSYM143_S7_L001_R1_001.fastq.gz","KI14FSYM143_S7_L001_R2_001.fastq.gz","Montipora","aequituberculata","143",30,"run5","2014","KI14_143","SAMN49903943","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"296-15C_S164_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",24393,24393,1,"296-15C_S164_L001_R1_001.fastq.gz","296-15C_S164_L001_R2_001.fastq.gz","Montipora","aequituberculata","835",5,"Bleaching3_run","2015c","KI15c_296","SAMN49903528","VL3",1.84,-157.481,1,0,"2_during"
"KI14FSYM428_S203_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",8923,8923,1,"KI14FSYM428_S203_L001_R1_001.fastq.gz","KI14FSYM428_S203_L001_R2_001.fastq.gz","Montipora","aequituberculata","428",30,"run5","2014","KI14_428","SAMN49903948","VH3",2.02572,-157.498,5,5085.684783,"1_before"
"233-15C_S153_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",23637,23637,1,"233-15C_S153_L001_R1_001.fastq.gz","233-15C_S153_L001_R2_001.fastq.gz","Montipora","aequituberculata","110b",35,"Bleaching3_run","2015c","KI15c_233","SAMN49903627","M2",1.89417,-157.54283,3,1212.82819,"2_during"
"215-15B_S301_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",6887,6887,1,"215-15B_S301_L001_R1_001.fastq.gz","215-15B_S301_L001_R2_001.fastq.gz","Montipora","aequituberculata","737",32,"Bleaching3_run","2015b","KI15b_215","SAMN49903492","VH2",1.984,-157.482,5,4860.745702,"1_before"
"KI14FSYM508_S348_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",5296,5296,1,"KI14FSYM508_S348_L001_R1_001.fastq.gz","KI14FSYM508_S348_L001_R2_001.fastq.gz","Montipora","aequituberculata","508",14,"run5","2014","KI14_508","SAMN49903897","M4",1.87482,-157.56383,3,1159.552126,"1_before"
"131-KI13_S311_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",5049,5049,1,"131-KI13_S311_L001_R1_001.fastq.gz","131-KI13_S311_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-131",27,"run10_shedd2024","2013","KI13_131","SAMN49904202","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM368_S238_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",5704,5704,1,"KI14FSYM368_S238_L001_R1_001.fastq.gz","KI14FSYM368_S238_L001_R2_001.fastq.gz","Montipora","aequituberculata","368",25,"run5","2014","KI14_368","SAMN49903905","M5",2.05002,-157.48611,3,1616.723937,"1_before"
"134-KI13_S327_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",7150,7150,1,"134-KI13_S327_L001_R1_001.fastq.gz","134-KI13_S327_L001_R2_001.fastq.gz","Montipora","aequituberculata","2013-134",27,"run10_shedd2024","2013","KI13_134","SAMN49904203","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM047_S85_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",16992,16992,1,"KI14FSYM047_S85_L001_R1_001.fastq.gz","KI14FSYM047_S85_L001_R2_001.fastq.gz","Montipora","aequituberculata","47",27,"run5","2014","KI14_47","SAMN49903931","VH1",2.00973,-157.48941,5,7276,"1_before"
"KI14FSYM424_S262_L001","C","C31-C21-C31d-C21.11/C21ac-C21aj",8162,8162,1,"KI14FSYM424_S262_L001_R1_001.fastq.gz","KI14FSYM424_S262_L001_R2_001.fastq.gz","Montipora","aequituberculata","424",25,"run5","2014","KI14_424","SAMN49903925","M5",2.05002,-157.48611,3,1616.723937,"1_before"
